TakeFive Library 1OAS ABIR, 1.000
TakeFive Library ABIR 1OA, -0.470
TakeFive Library ABIR ABIR, 0.250
Speech Library ABIR ABIR, 1.250
TakeFive Library 1OAS 1OA, 0.000
Speech Library ABIR 1OA, 0.300
Speech Library 1OAS 1OA, 0.000
Speech Library 1OAS ABIR, -0.460
