TakeFive Library ABIR 1OAS, 1.990
Speech Library ABIR 1OAS, 1.460
TakeFive Library ABIR ABIR, 0.000
TakeFive Library 1OA 1OAS, 0.000
TakeFive Library ABIR 1OA, 1.950
Speech Library ABIR 1OA, 2.000
Speech Library ABIR ABIR, 0.000
Speech Library 1OAS 1OA, 0.000
