Speech Trapezoid 1OA ABIR, -1.890
Speech Trapezoid 1OA 1OAS, 0.000
Speech Trapezoid 1OAS ABIR, -0.310
TakeFive Trapezoid 1OA 1OA, 0.000
TakeFive Trapezoid 1OA 1OAS, 0.480
Speech Trapezoid 1OA 1OA, -0.620
TakeFive Trapezoid ABIR 1OA, -0.260
TakeFive Trapezoid 1OAS ABIR, -0.690
