TakeFive Library 2OA, 54
TakeFive Library 3OA, 63
TakeFive Library 4OA, 57
TakeFive Library direct, 49
TakeFive Library 0OA, 43
TakeFive Library 1OA, 38
Speech Library 1OA, 41
Speech Library 0OA, 43
Speech Library 3OA, 44
Speech Library 2OA, 45
Speech Library direct, 49
Speech Library 4OA, 51
Speech Trapezoid 2OA, 37
Speech Trapezoid 4OA, 44
Speech Trapezoid direct, 46
Speech Trapezoid 0OA, 49
Speech Trapezoid 1OA, 54
Speech Trapezoid 3OA, 58
