TakeFive Library ABIR 1OAS, -0.490
Speech Library 1OA 1OAS, 0.000
TakeFive Library 1OA 1OA, 0.000
Speech Library 1OA 1OA, 0.000
TakeFive Library 1OA ABIR, -0.270
Speech Library ABIR 1OAS, 0.000
TakeFive Library 1OAS 1OA, 0.000
Speech Library 1OA ABIR, 0.000
