TakeFive Trapezoid ABIR 1OA, 1.340
TakeFive Trapezoid 1OAS 1OAS, 0.000
TakeFive Trapezoid 1OA 1OAS, 1.330
Speech Trapezoid 1OAS 1OAS, 0.290
Speech Trapezoid 1OAS 1OA, -0.520
Speech Trapezoid 1OA ABIR, -0.940
Speech Trapezoid 1OAS ABIR, 0.330
TakeFive Trapezoid ABIR 1OAS, -1.020
